pesq,pesq_noisy,stoi,stoi_noisy,estoi,estoi_noisy,si_sdr,si_sdr_noisy,snr,snr_noisy,segsnr,segsnr_noisy,pesq_available,snr_gain,si_sdr_gain,pesq_gain,stoi_gain,method,id,category,speaker,bg_snr_db,n_events,reverb,proc_s,rtf
1.1226747035980225,1.1226747035980225,0.7983485978229912,0.7983485978229912,0.6536598828977005,0.6536598828977006,2.5835746612264416,2.5835746612264416,2.629552972343342,2.629552972343342,4.863092530267289,4.863092530267289,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0018,artillery,6930,8.83,3,True,3.00002284348011e-06,7.500057108700275e-07
3.8816487789154053,3.8816487789154053,0.9958876624175725,0.9958876624175725,0.9920318018746729,0.9920318018746729,25.020966021134456,25.020966021134456,25.01814204829827,25.01814204829827,32.924818385387276,32.924818385387276,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0019,artillery,4970,7.64,1,False,2.800021320581436e-06,7.00005330145359e-07
1.0726245641708374,1.0726245641708374,0.7558202779173321,0.7558202779173321,0.6763762533753305,0.6763762533753305,-5.0041682594618395,-5.0041682594618395,-5.112909523310848,-5.112909523310848,5.0897386387088375,5.0897386387088375,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0020,artillery,5105,7.21,3,True,2.800021320581436e-06,7.00005330145359e-07
3.762181282043457,3.762181282043457,0.9851262369589641,0.9851262369589641,0.9692513761121107,0.9692513761121107,23.426960906759568,23.426960906759568,23.4285058035333,23.4285058035333,31.912886404331427,31.912886404331427,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0021,artillery,8230,3.57,2,False,2.9001384973526e-06,7.2503462433815e-07
2.708359479904175,2.708359479904175,0.8997028505688128,0.8997028505688128,0.8381417807513002,0.8381417807513002,8.655026145574437,8.655026145574437,8.555498300950177,8.555498300950177,25.441792004416662,25.441792004416662,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0022,artillery,908,2.31,4,False,2.7997884899377823e-06,6.999471224844456e-07
2.2987170219421387,2.2987170219421387,0.988238627919491,0.988238627919491,0.9493623714807949,0.9493623714807949,18.25886124040508,18.25886124040508,18.23677880252735,18.23677880252735,30.790678522787253,30.790678522787253,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0023,artillery,1284,-0.07,1,False,3.500143066048622e-06,8.750357665121555e-07
1.5654195547103882,1.5654195547103882,0.8774031218732643,0.8774031218732643,0.773192544470931,0.7731925444709309,6.3497631290322545,6.3497631290322545,6.364890868158274,6.364890868158274,10.673723507395186,10.673723507395186,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0024,artillery,4077,0.21,2,True,2.700136974453926e-06,6.750342436134815e-07
3.1438937187194824,3.1438937187194824,0.976085742941298,0.976085742941298,0.9760433466199568,0.9760433466199568,20.799138086695343,20.799138086695343,20.797772577793058,20.797772577793058,33.452147788095374,33.452147788095374,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0025,artillery,5639,-3.31,1,False,3.400025889277458e-06,8.500064723193645e-07
1.1974414587020874,1.1974414587020874,0.8290441138858492,0.8290441138858492,0.7378709975240131,0.7378709975240131,-1.544462728591949,-1.544462728591949,-1.5173403156576186,-1.5173403156576186,4.805011751282054,4.805011751282054,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0026,artillery,8230,-2.5,3,True,2.800021320581436e-06,7.00005330145359e-07
1.4701931476593018,1.4701931476593018,0.9231508046330641,0.9231508046330641,0.8961302064315753,0.8961302064315754,0.618397925147431,0.618397925147431,0.5720076050013343,0.5720076050013343,24.455842225820216,24.455842225820216,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0027,artillery,1284,6.61,1,True,3.6999117583036423e-06,9.249779395759106e-07
